condition,face_idx,slug,lpips,score
ptd_only,25,sunset_hills,0.46030911803245544,0.5396908819675446
ptd_only,26,storm_clouds,0.7761563062667847,0.22384369373321533
ptd_only,27,lightning_storm,0.6122480034828186,0.3877519965171814
ptd_only,28,foggy_valley,0.7705042362213135,0.22949576377868652
ptd_only,29,misty_morning,0.6183077692985535,0.38169223070144653
ptd_only,30,rainforest,0.7265194654464722,0.27348053455352783
ptd_only,31,bamboo_forest,0.614497721195221,0.38550227880477905
ptd_only,32,autumn_forest,0.3451797068119049,0.6548202931880951
ptd_only,33,winter_forest,0.7024707794189453,0.2975292205810547
ptd_only,34,pine_forest,0.5846420526504517,0.41535794734954834
ptd_only,35,misty_forest,0.37944477796554565,0.6205552220344543
ptd_only,36,moonlit_forest,0.49193352460861206,0.5080664753913879
ptd_only,37,wildflower_meadow,0.4797932803630829,0.5202067196369171
ptd_only,38,lavender_field,0.4774993062019348,0.5225006937980652
ptd_only,39,sunflower_field,0.3561670780181885,0.6438329219818115
ptd_only,40,wheat_field,0.7192761301994324,0.2807238698005676
ptd_only,41,rice_terraces,0.5358474254608154,0.46415257453918457
ptd_only,42,vineyard,0.7128418684005737,0.28715813159942627
ptd_only,43,tea_plantation,0.7329517602920532,0.2670482397079468
ptd_only,44,cherry_blossom,0.7003213167190552,0.2996786832809448
ptd_only,45,ancient_oak,0.8330000638961792,0.1669999361038208
ptd_only,46,willow_tree,0.5433688759803772,0.4566311240196228
ptd_only,47,baobab_tree,0.5842645168304443,0.41573548316955566
ptd_only,48,overgrown_garden,0.7543609142303467,0.24563908576965332
ptd_only,49,mesa,0.4689476490020752,0.5310523509979248
ptd_only,50,rock_arch,0.593269944190979,0.406730055809021
ptd_only,51,hoodoos,0.35575610399246216,0.6442438960075378
ptd_only,52,sea_stacks,0.44513756036758423,0.5548624396324158
ptd_only,53,salt_flat,0.5187807083129883,0.4812192916870117
ptd_only,54,crystal_cave,0.364129900932312,0.635870099067688
ptd_only,55,basalt_columns,0.4685424268245697,0.5314575731754303
ptd_only,56,badlands,0.5866002440452576,0.41339975595474243
ptd_only,57,high_plateau,0.31123021245002747,0.6887697875499725
ptd_only,58,limestone_cliff,0.5360757112503052,0.4639242887496948
ptd_only,59,medieval_castle,0.7366626262664795,0.2633373737335205
ptd_only,60,gothic_cathedral,0.6493719816207886,0.3506280183792114
ptd_only,61,roman_ruins,0.6821666955947876,0.3178333044052124
ptd_only,62,japanese_temple,0.622453510761261,0.377546489238739
ptd_only,63,chinese_pagoda,0.4665526747703552,0.5334473252296448
ptd_only,64,jungle_temple,0.8379913568496704,0.1620086431503296
ptd_only,65,lighthouse,0.5073311924934387,0.4926688075065613
ptd_only,66,stone_bridge,0.717799186706543,0.28220081329345703
ptd_only,67,abandoned_factory,0.37810376286506653,0.6218962371349335
ptd_only,68,old_train_station,0.6486709117889404,0.35132908821105957
ptd_only,69,moroccan_market,0.5543063282966614,0.4456936717033386
ptd_only,70,venetian_canal,0.4250580966472626,0.5749419033527374
ptd_only,71,parisian_street,0.7011858820915222,0.2988141179084778
ptd_only,72,tuscan_village,0.7244194746017456,0.2755805253982544
ptd_only,73,alpine_village,0.30921125411987305,0.690788745880127
ptd_only,74,nordic_village,0.4562986493110657,0.5437013506889343
ptd_only,75,english_countryside,0.4879828095436096,0.5120171904563904
ptd_only,76,harbor_dusk,0.7476081848144531,0.2523918151855469
ptd_only,77,rooftop_city,0.3725031912326813,0.6274968087673187
ptd_only,78,skyline_night,0.4803508222103119,0.5196491777896881
ptd_only,79,subway_tunnel,0.7212176322937012,0.27878236770629883
ptd_only,80,back_alley,0.7496860027313232,0.25031399726867676
ptd_only,81,stormy_sea,0.7061275243759155,0.2938724756240845
ptd_only,82,calm_lake,0.5118605494499207,0.48813945055007935
ptd_only,83,frozen_lake,0.6865730881690979,0.3134269118309021
ptd_only,84,reflection_pond,0.5068943500518799,0.4931056499481201
ptd_only,85,coral_reef,0.43087679147720337,0.5691232085227966
ptd_only,86,mangrove_forest,0.7309086322784424,0.2690913677215576
ptd_only,87,misty_swamp,0.7097017765045166,0.2902982234954834
ptd_only,88,arctic_tundra,0.6931626200675964,0.30683737993240356
ptd_only,89,african_savanna,0.3476704955101013,0.6523295044898987
ptd_only,90,twilight_plain,0.3954206109046936,0.6045793890953064
ptd_only,91,golden_hour_field,0.4955306649208069,0.5044693350791931
ptd_only,92,sunrise_mountains,0.33542972803115845,0.6645702719688416
ptd_only,93,rainbow_valley,0.7425626516342163,0.2574373483657837
ptd_only,94,tornado_plains,0.4136603772640228,0.5863396227359772
ptd_only,95,starry_desert,0.47669321298599243,0.5233067870140076
ptd_only,96,weathered_stone,0.6722997426986694,0.32770025730133057
ptd_only,97,tree_bark,0.5632617473602295,0.4367382526397705
ptd_only,98,cracked_earth,0.5263251066207886,0.4736748933792114
ptd_only,99,ivy_wall,0.3270955979824066,0.6729044020175934
